Date,Category,Amount,Payment Method,Merchant,Location,Income/Expense,User ID,Transaction ID,Account Balance,Currency,Transaction Time,Day of Week
2020-09-01,Dining,37867.68,Net Banking,Reliance Fresh,Chennai,Income,7433f6cd-81e4-4853-98df-071f4167c7cd,3fe77279-40f3-47cc-a6d0-6d1c3d2ae4c7,231879.03,INR,10:33:27,Thursday
2020-08-04,Education,16883.77,Credit Card,Flipkart,Delhi,Income,4428a3ae-0472-4d0d-8051-a197d3236692,f650ac93-216b-4a6a-877a-ebde74117777,107519.62,INR,22:27:21,Tuesday
2022-03-08,Utilities,37982.16,Credit Card,Amazon,Chennai,Expense,bf2b2853-b2f2-41a3-aa61-19632c3737f4,2449099e-b838-446a-a388-2658cddaeb33,269939.19,INR,19:04:03,Tuesday
2020-11-19,Education,1294.85,Net Banking,Reliance Fresh,Bengaluru,Expense,46980b11-e9c0-41d3-bc5b-fd71189e3124,b279dd8a-6882-41a1-b56f-06dccf88f7f9,494167.85,INR,13:05:05,Monday
2021-11-30,Shopping,19808.97,Credit Card,Uber,Mumbai,Expense,14925efd-8a81-45fd-a1f6-b79062a170bb,029633c6-f509-449d-8a19-c04e89e1d811,322054.28,INR,04:01:55,Sunday
2021-11-15,Utilities,32469.92,UPI,Zomato,Pune,Expense,62c1b3de-135e-4d1f-a68a-9dc820d1c466,f7d5bf9f-d91f-49be-a3c3-a79281838b94,133941.76,INR,02:42:14,Friday
2022-06-03,Shopping,42855.58,Debit Card,Reliance Fresh,Chennai,Income,cb1a4062-4809-46b9-8737-8ee244a3c170,180dd646-5e61-4290-86fd-169fa91785ae,141545.24,INR,14:39:28,Friday
2020-06-25,Utilities,47675.25,UPI,Uber,Chennai,Income,cd92eacc-89b1-494a-b85e-a9a57cc79538,a871d886-3d3f-4d65-b04d-aa198abac20a,60597.59,INR,23:34:56,Friday
2022-05-31,Utilities,37139.86,UPI,Swiggy,Kolkata,Expense,32e529c7-05d9-4fd0-a61b-108bdb24d0f4,0ddf601e-d8e7-4157-b823-7c32412b6faf,58928.83,INR,03:45:34,Sunday
2020-06-28,Transportation,21366.69,Debit Card,Zomato,Pune,Expense,78f90cc9-7a29-4ac7-9adf-6a8aff4adb76,700dc695-5e1e-423f-babc-be5368a7a35f,128617.34,INR,07:30:07,Thursday
2020-11-29,Education,33533.17,Cash,Big Bazaar,Chennai,Expense,9d122218-1f89-495a-bf8b-aaf7e0b99561,45230675-46a3-4ca1-98cc-aba28368e255,454687.58,INR,01:33:30,Saturday
2020-03-18,Transportation,17506.26,Net Banking,Zomato,Mumbai,Expense,eef3cee8-f6b0-408f-863a-f3efa7c467db,ca7c04e2-7983-44c4-aae6-6001edd87873,494469.87,INR,22:57:37,Tuesday
2022-03-22,Health,9193.86,UPI,Amazon,Pune,Expense,03e67a8c-61b1-40f2-9331-529fbe34999e,b3798981-ea12-4e55-9107-39dac1be5b19,490717.32,INR,13:33:36,Saturday
2022-09-27,Health,49977.46,UPI,Flipkart,Bengaluru,Expense,92a02285-d370-4317-a3b8-62bcc68227fc,b1650d68-7a8f-4701-8a12-eef0bb2f892f,28770.13,INR,01:25:35,Thursday
2024-02-13,Entertainment,28599.04,Cash,BookMyShow,Mumbai,Expense,b7028905-3c3b-4624-a2dc-3401a1725ab4,98d24262-75c4-4e78-9f82-b231e7415e14,207101.74,INR,18:58:52,Thursday
2022-05-02,Transportation,35250.76,Net Banking,Flipkart,Chennai,Income,15f5561f-3391-4e18-b362-86ab3d5d7209,10bd393c-e948-4cbf-ae9b-7c42f72ad943,8409.38,INR,17:04:57,Monday
2023-02-25,Education,28570.84,Net Banking,BookMyShow,Kolkata,Income,c8053a93-2245-4708-a337-1f23e443ea0b,6e686fae-49ed-4d58-a6e7-d7b7aed401c1,190616.49,INR,07:13:34,Sunday
2022-08-24,Entertainment,33001.37,Cash,Zomato,Delhi,Expense,8d2ec6bd-d276-47d9-a4aa-c5256f7ae449,bc20ae6e-b877-4a8a-bfe6-65b64cf20585,240200.76,INR,11:53:07,Thursday
2021-01-07,Utilities,958.96,Debit Card,Amazon,Mumbai,Expense,0f37d736-427e-46a2-81bd-9962e51997db,f38d3536-784b-4848-aef5-5effe5ba57e6,220067.72,INR,21:03:29,Tuesday
2023-11-16,Shopping,19659.19,Credit Card,Zomato,Kolkata,Income,8990fe5e-3385-4a31-9a09-34eef2793df4,1d311293-7951-412a-9527-87a9e4cad556,245538.43,INR,14:07:57,Friday
2023-07-07,Groceries,40977.63,Credit Card,Reliance Fresh,Kolkata,Expense,de19eb00-1568-48ca-bfd3-55a46c6915af,dc4a652a-d082-4822-9962-042e453e1e16,123523.66,INR,10:48:26,Saturday
2022-10-23,Transportation,8966.54,Debit Card,Flipkart,Kolkata,Expense,124931a4-413d-4de5-bcfc-b26fc0af0abe,a39fb8b5-0905-4548-811e-09a155eaca3f,64717.72,INR,00:31:32,Friday
2021-07-27,Transportation,20020.62,Cash,Reliance Fresh,Delhi,Income,e9e8ca7c-b72e-44c8-82c2-189dff7e5800,52c72b6e-3846-43e8-8db1-7537f7e392a0,370383.56,INR,22:37:18,Friday
2021-03-11,Shopping,44669.04,Credit Card,Amazon,Mumbai,Expense,03173ed0-c002-4863-b9fa-b5bdd33fd481,7f0786e2-6917-46fa-a4ff-d91ffccce3ab,16166.51,INR,23:05:41,Saturday
2023-10-17,Dining,15268.18,Cash,Amazon,Pune,Expense,282531fd-9bd5-4480-ae0a-11a50ab7158d,7af8462c-7b83-492d-a47f-a8b9ba81c1e2,305622.9,INR,08:55:15,Thursday
2020-09-20,Health,36528.51,Cash,Zomato,Delhi,Expense,2791511c-365d-484c-a22f-a3f64e52d71b,c15f664b-07a7-4e46-8cef-cd86070b0202,70846.52,INR,15:35:36,Saturday
2020-07-17,Education,5818.87,Cash,Amazon,Mumbai,Expense,e0625dbf-77da-4e20-b85b-bc489ded5d1b,2fd2b2cb-60ef-408d-8abe-2b4c0e0b79ed,213899.05,INR,00:02:22,Sunday
2022-10-17,Groceries,32465.19,Debit Card,Zomato,Hyderabad,Expense,42dd6727-d297-442b-ae41-894427acdd32,22185ca1-ac73-45ad-8214-3490aa0c06df,159512.36,INR,09:22:22,Friday
2024-04-08,Utilities,46615.26,Net Banking,Amazon,Kolkata,Expense,d3ee13b1-3b15-4be6-aefc-5c1850fa0a88,34fee9f8-4399-4882-b170-0c2a363fd003,283209.56,INR,01:46:27,Friday
2023-07-07,Transportation,30853.98,Net Banking,Flipkart,Kolkata,Income,6ac6e9d6-288a-41f1-8c16-87ec54bbc274,d70fff90-7dd1-45ac-8525-6a2ad108110d,383311.17,INR,20:47:49,Sunday
2020-06-04,Transportation,49704.25,Net Banking,Amazon,Kolkata,Income,70f1c286-7dc5-449f-9413-d953ad77ff7f,dd8bc609-7ba4-4f3b-96b0-3d0fed437b21,152111.04,INR,00:25:46,Friday
2021-10-13,Education,17162.04,Debit Card,Zomato,Hyderabad,Expense,242fb1af-8d7b-4e26-b89d-e96292be036b,7964b356-5229-47e1-b15a-60802fff7dbd,180515.04,INR,16:11:21,Wednesday
2020-06-02,Utilities,27139.76,Cash,Flipkart,Kolkata,Income,17fcb0a3-876c-4650-b272-c0eebfb32eda,06d4c7b6-848e-4878-8161-3eb1da43b4f0,491571.83,INR,02:09:20,Thursday
2020-12-13,Groceries,27964.23,Debit Card,Uber,Hyderabad,Expense,28dcfbde-04c3-4feb-9fa6-162e4347867e,d18eaee7-fbc1-4a64-8b0a-3f6e5e45cc7d,352673.95,INR,02:26:57,Wednesday
2023-12-31,Dining,33303.89,Debit Card,Amazon,Delhi,Expense,dcb65853-c150-4ce8-aba1-6cce02d203d4,7ed38fcc-f6de-4997-9850-208b924a8c5e,6131.84,INR,15:11:51,Friday
2022-02-10,Dining,14303.78,Net Banking,BookMyShow,Ahmedabad,Income,f64a8266-bcec-4a6d-acd0-139b4afb5faa,7dfa5208-b2fc-4fbc-83d0-94064e379621,175366.15,INR,10:42:19,Wednesday
2021-05-21,Health,31390.03,Net Banking,Uber,Hyderabad,Income,fe90769a-c00d-4add-84be-22d21fcc3d1d,392cc288-e81f-493a-b9ab-d23cb7643582,409612.81,INR,19:23:45,Thursday
2021-05-10,Dining,19117.2,Cash,Reliance Fresh,Ahmedabad,Expense,07696229-7b03-46f4-91c4-53754d0a1421,aeea9c87-5efb-484b-a579-2e12e5752d66,246738.73,INR,18:16:19,Sunday
2022-11-20,Education,31247.49,Debit Card,Reliance Fresh,Hyderabad,Income,27d425aa-6c19-48e9-9ca8-51ac044e1dba,37d4321e-97a0-4dc3-9d29-d19bde416e22,302147.89,INR,05:44:46,Tuesday
2021-10-15,Dining,19591.92,Cash,Amazon,Delhi,Income,7f9419d6-5574-40f2-8b3f-a9c8940b26c2,3e124d47-515f-4c45-9a13-633c1264c7c4,205915.51,INR,17:04:00,Saturday
2020-11-09,Entertainment,20666.09,UPI,Amazon,Hyderabad,Income,61ba07e7-d15e-43d9-83d5-548f00ba8ed6,0dd87e28-0d05-474b-aead-d04e9821934c,462359.02,INR,00:25:26,Monday
2020-11-20,Health,18674.87,Credit Card,Flipkart,Delhi,Expense,5862829a-3279-4665-99ea-b68a564c297b,ab062b64-0aaf-4ef5-9483-cc132d7d0a14,434693.48,INR,05:04:17,Friday
2020-09-22,Entertainment,18146.37,Credit Card,Flipkart,Chennai,Expense,eeb829bf-e891-4b32-bb16-dff60bfc11c4,2234c6d6-120f-451a-ba87-9fd0fa8d40ee,302080.17,INR,09:03:32,Saturday
2021-01-30,Shopping,43297.35,Net Banking,Amazon,Delhi,Expense,7abc9c23-24e1-4036-a288-a978022d6655,c1e3bec5-b9c1-47a4-b628-33f59928b4db,245660.02,INR,05:16:19,Sunday
2022-07-17,Utilities,21947.79,Cash,Flipkart,Ahmedabad,Income,cdd09a90-800b-4bf7-8ac2-765dd0465cd7,a090afbb-5e18-49ea-9f98-10c6fb52bcbc,454962.75,INR,09:27:45,Friday
2021-09-14,Entertainment,16980.56,UPI,Big Bazaar,Mumbai,Expense,be7d51a7-fd61-4668-b582-dfec4b84ef54,7a16bb78-ccab-4476-b6e7-434dff6d79b2,355834.77,INR,07:52:43,Sunday
2023-05-28,Dining,19241.48,Debit Card,Flipkart,Delhi,Expense,9e355b77-61e9-4e0b-bb8b-d4febf90e7d1,d9a08aa3-8b08-44a7-8668-bc51e9cac46e,250516.29,INR,09:01:18,Sunday
2020-05-01,Dining,12486.08,Cash,Zomato,Pune,Expense,749e10dd-75f1-4650-9069-d19d38d02021,0a5aa4a8-dbc4-425e-b940-e61a23a4f03f,85577.0,INR,17:32:55,Sunday
2022-01-04,Transportation,12513.1,Cash,Reliance Fresh,Ahmedabad,Expense,1ff23e68-14d0-4c78-8c50-0499a174410a,af208b97-d310-42ff-a9d9-4987041639d1,362020.55,INR,03:31:57,Saturday
2020-06-22,Utilities,11829.41,Cash,Flipkart,Bengaluru,Income,7f77760c-e99a-4458-8f88-f745e0ecf8e3,aa231f2a-0df4-420d-833b-ec790fea4d49,65640.32,INR,21:43:17,Friday
2023-12-11,Health,18704.96,Credit Card,Flipkart,Hyderabad,Expense,a359df23-ff62-448e-893a-4ab5384f3336,0251eb54-fcbe-49e9-99b0-e58b68d1fe52,157345.26,INR,23:30:03,Saturday
2023-02-27,Groceries,18536.17,Cash,Uber,Bengaluru,Income,0a111190-c772-4b75-a587-415e3d5e225b,91f0a76d-4967-450c-af61-d0e87eb8bf8e,230046.38,INR,13:02:07,Tuesday
2023-03-13,Dining,29876.15,Net Banking,Reliance Fresh,Kolkata,Income,da14d6d9-91fb-4762-b145-c6807fda6b4c,d18c5c92-8600-47a8-bafe-7499fd5e8f10,282678.99,INR,22:30:44,Friday
2021-03-13,Entertainment,26698.86,Cash,Swiggy,Pune,Expense,a2f8cd65-86f7-40c4-b9c6-0b3af1da9651,e3284031-885b-454d-a730-c9b709290a2c,320507.33,INR,09:06:16,Saturday
2024-07-09,Entertainment,4271.27,Debit Card,Uber,Chennai,Expense,e381c179-0d61-46e9-9614-c04fafa2e846,ef754add-a172-4821-9423-89c9446afede,127287.03,INR,00:16:19,Monday
2020-02-04,Transportation,28353.67,Net Banking,Zomato,Ahmedabad,Expense,091b91db-bf06-4df5-948c-3c2675ccce1f,f291c65e-62f6-46c2-8b35-004bb1cfa5e0,305042.33,INR,01:33:13,Tuesday
2022-01-03,Health,25110.15,Credit Card,Amazon,Ahmedabad,Expense,e3ad37ce-e44d-4095-a887-0a82b5aa808c,097820cc-ecda-4e3a-8297-30150a47381c,148048.89,INR,15:13:52,Wednesday
2023-03-02,Shopping,35219.06,Net Banking,Uber,Ahmedabad,Expense,ebc2fea3-de15-46f7-9f97-cc111661c277,fceb7cca-6442-4759-ad41-81f2e8e3fe54,41367.67,INR,18:10:45,Wednesday
2022-03-08,Shopping,27337.18,Debit Card,BookMyShow,Mumbai,Income,dcdba13a-0609-4403-bf17-3bf33e4e7323,103bc7e2-95a6-4db4-bdbd-37fb42281077,245453.64,INR,23:25:53,Friday
2020-12-23,Shopping,13379.76,Credit Card,Amazon,Kolkata,Income,7638982a-11fc-41b2-8d3c-9997e22364c1,bfcf8c5d-89ae-4b55-871a-b64f39fafee3,216823.43,INR,07:29:05,Sunday
2022-05-23,Transportation,26142.86,Cash,Flipkart,Bengaluru,Income,a3c1f4d0-8571-4ef3-b65f-77816724cb51,13c2eaac-734f-4f8e-ba37-d17d97c59be2,85207.17,INR,00:58:19,Thursday
2022-11-11,Groceries,43872.66,UPI,Uber,Pune,Expense,a73b2ec2-7495-40c3-8b10-4031cf6f8763,8ab9582f-c005-4b8f-b44f-275d391b6f3c,150851.1,INR,23:10:27,Tuesday
2020-11-20,Education,4132.64,Cash,Flipkart,Ahmedabad,Income,057382c1-fc32-4718-b25e-a402763b6b1e,be8a594a-ad88-4672-8292-6fb756a7021b,122951.98,INR,18:18:04,Wednesday
2021-05-21,Entertainment,16481.04,Credit Card,Swiggy,Pune,Expense,0758d32c-c136-4b0a-9385-36dc5fb986bd,7093ffdc-7b2f-4648-a889-fb76313096aa,245126.87,INR,14:48:44,Sunday
2020-09-23,Dining,37050.86,Debit Card,Amazon,Mumbai,Income,8f7c853d-5153-48dc-ab6d-9eb078ecca02,c6691280-7958-454d-9d32-e3697e989eb9,112397.06,INR,01:59:25,Monday
2020-02-06,Entertainment,2302.56,Cash,Uber,Hyderabad,Expense,3fa84968-5e2a-4690-af13-99b419c78a69,9dc4c61a-d195-4b91-975d-c1d864098ab0,431217.29,INR,19:49:05,Thursday
2020-02-12,Dining,23542.04,Cash,BookMyShow,Ahmedabad,Income,de7a3162-5b73-448e-952c-1b1a73f3193c,b14c4cfd-39d6-4696-9f64-51c9d180eaa3,98294.15,INR,05:52:57,Monday
2022-02-18,Utilities,29674.88,Cash,Big Bazaar,Chennai,Expense,1f51beb8-b451-41ed-8576-9302db5cdc56,64096a83-2218-4d21-b16e-f6915d6963ab,64040.5,INR,01:15:32,Friday
2024-05-29,Dining,17681.89,UPI,Zomato,Chennai,Expense,d2bcf0ab-56a5-4ba6-b52f-ccaed65c1771,e91fd166-f785-498b-9df1-43fc0eba6cb3,239321.72,INR,10:31:15,Thursday
2021-08-08,Shopping,6604.18,Net Banking,Uber,Chennai,Income,40f0438e-1318-4112-bd67-a43977d95871,346faa24-0c9e-4ad8-bd22-adb72a66a64c,224444.23,INR,09:06:32,Friday
2022-11-22,Groceries,11921.82,Debit Card,Amazon,Pune,Income,693d8f25-f0b2-4392-8129-8c6e6e107560,18491112-e645-4969-ba53-4f46411870be,445699.02,INR,07:42:02,Friday
2023-07-26,Health,38225.63,Debit Card,Flipkart,Ahmedabad,Expense,951de53e-bbb5-4714-b60f-4a74fc9baf98,4e8a14f7-809f-4bcb-91ea-d6740a1717cc,214047.41,INR,12:46:09,Monday
2023-04-22,Transportation,46545.86,Credit Card,BookMyShow,Bengaluru,Expense,c29bc3c3-8e27-4599-8ed6-93f69714bf3b,8a7379ca-9e7b-4069-b6d9-c535ad5281f1,461240.82,INR,03:11:52,Sunday
2020-08-07,Education,1611.23,Cash,Zomato,Delhi,Expense,ccf2d5cb-9bfa-4795-bce9-1cd322489719,0806d400-98a7-4874-9218-85669ff7a4e1,323451.08,INR,09:13:14,Friday
2020-09-13,Health,14677.38,Net Banking,Swiggy,Kolkata,Income,a76188dc-a0e0-4744-a243-ab9f7323efc0,e88f521c-1d9e-497a-a756-5947276a998c,184172.84,INR,14:13:54,Wednesday
2023-03-12,Shopping,10223.86,UPI,BookMyShow,Ahmedabad,Expense,68c270e8-7967-44e4-b208-85cda59f3f59,f69c5df3-d23d-46b7-8242-8f31bb085aa0,49590.66,INR,05:30:11,Sunday
2021-05-01,Transportation,21749.11,Net Banking,Reliance Fresh,Kolkata,Income,16229868-14bd-47a3-83a7-63f12b11e01b,14acb3e0-198c-4b3e-a32c-09f6fc431f55,46381.68,INR,14:16:53,Wednesday
2023-10-12,Utilities,29134.87,UPI,Big Bazaar,Kolkata,Expense,1b96107c-4d9f-4d52-94d0-bfe31bfd99c0,e42a3921-88a4-456d-9f51-8a67a10968d4,299905.4,INR,22:02:02,Wednesday
2022-08-10,Utilities,2487.76,Net Banking,Amazon,Ahmedabad,Expense,9d94f2d3-915e-4e7d-9cb7-f4a278d5d937,80c65019-121f-4a87-a1fb-cc414501220e,406737.99,INR,18:03:19,Tuesday
2021-09-24,Education,24680.23,Credit Card,Flipkart,Pune,Income,303b158f-62dd-42d2-ba30-10743d7e531a,04a92bb2-4956-4c4c-918c-ce55b9192717,158474.86,INR,17:27:06,Wednesday
2023-04-07,Shopping,37454.94,UPI,Zomato,Ahmedabad,Income,a843efd7-7ffb-4bee-806e-4ea41ee5fb55,e70b8b72-0da9-4acf-94c7-7393b5bf4205,348504.44,INR,02:17:44,Friday
2024-06-24,Utilities,26813.35,Cash,Amazon,Chennai,Expense,c1020476-ab9c-4bd7-a9d1-9e2bc2e83dbf,d2323c8c-e50c-4101-a4b9-8481c35f70ce,364209.69,INR,16:07:18,Saturday
2020-03-18,Education,22802.37,Cash,Flipkart,Delhi,Income,3db90573-777f-4a83-87d1-260642c07c4f,8de07942-d395-48aa-a325-bfcc44e273d7,495404.82,INR,19:04:54,Monday
2020-11-23,Health,20812.05,Net Banking,Swiggy,Mumbai,Income,7fb8ecb7-8d04-452a-93ec-76ce0ac78eca,42cfd348-e33b-40bd-a49a-85dd7404e68f,282068.4,INR,07:13:53,Thursday
2021-04-18,Education,26939.95,Credit Card,Zomato,Bengaluru,Expense,e53c7906-934f-4ae1-be0a-24d0563e22db,341cc060-522b-4c7c-8c81-06352662129d,293692.48,INR,01:07:19,Thursday
2022-08-22,Entertainment,36340.32,Net Banking,BookMyShow,Kolkata,Income,f8b0cc8a-8b76-4df9-b1bb-bef7be5f17b4,e7dd1483-1b8e-4379-a71f-7c07001a0dee,285594.3,INR,16:37:19,Monday
2021-02-08,Utilities,41175.97,Cash,Zomato,Pune,Expense,5cf4a666-74f3-464f-8e7e-8225e239ea69,eeb16ae8-8a29-4ab3-9524-73ec77e4d02c,253843.36,INR,20:40:21,Saturday
2023-02-25,Shopping,14455.05,Credit Card,Flipkart,Bengaluru,Income,fe0fbe8d-3686-4bfb-a52c-e540d2743a4c,fc15106d-d723-4575-bdf2-551059dbefba,131960.67,INR,21:36:58,Saturday
2020-06-18,Groceries,49691.11,Net Banking,Flipkart,Chennai,Expense,97af9855-3703-42fd-896a-163a0b90176c,03a790ff-aa72-4e3c-856e-af33fdc55b62,31158.41,INR,09:50:18,Thursday
2023-08-17,Shopping,31957.16,Net Banking,BookMyShow,Ahmedabad,Expense,57bdc7b0-7518-4e2d-8da1-506448c169c4,0f7f0270-7bd8-4fd9-9a89-f811190bef5a,469835.27,INR,07:35:16,Monday
2022-10-13,Groceries,43548.49,Cash,BookMyShow,Kolkata,Income,74f6f658-edd8-4aed-a900-0be751142eac,a6961ded-58f0-43f8-bb56-02841d7b31aa,423877.59,INR,07:51:09,Saturday
2020-08-06,Transportation,35057.36,Cash,Zomato,Ahmedabad,Income,530b95ba-836b-41dd-bc73-76b45469914d,13301c38-bea6-4c71-aec0-1bc916b988dc,351860.72,INR,12:12:29,Wednesday
2024-05-28,Entertainment,46142.88,Debit Card,Amazon,Delhi,Expense,e4142f97-b113-47ee-a19b-ea32aa21d17b,2872a0a3-7e8d-486c-aa37-a58b6c500051,125066.39,INR,22:58:41,Thursday
2023-08-23,Shopping,45091.18,Net Banking,BookMyShow,Hyderabad,Expense,a4ca9675-be38-4c72-aa26-d3e1a55c952a,3a8aa396-c966-4d54-96fc-1070722e1816,233381.32,INR,10:54:58,Wednesday
2024-01-30,Education,39030.43,Cash,Flipkart,Ahmedabad,Income,c21bb9f6-add1-4aea-948a-6444c6ec3692,de52e7b4-3288-4a48-9e87-9b2af7bf5f4a,421880.95,INR,11:40:29,Wednesday
2024-06-21,Health,1036.56,UPI,Zomato,Pune,Expense,711ce500-836b-4398-8ed2-6d924a4cec8b,8cf3963d-8429-4d3e-bc93-1fb2542f4041,300287.78,INR,03:53:53,Saturday
2023-01-25,Transportation,888.19,UPI,BookMyShow,Ahmedabad,Income,d01aee0e-508e-40a7-87f4-95414f6b4fac,bbef0839-50c6-464d-955f-fff30485c422,268228.97,INR,06:19:49,Saturday
2024-03-20,Health,27503.35,Cash,Amazon,Pune,Expense,8a694115-6ea1-4330-96f0-cc3c6e9b72a4,b952182b-095b-47a3-bc96-0228fc6f306f,209273.3,INR,14:56:26,Sunday
2020-03-21,Dining,18707.22,Debit Card,Reliance Fresh,Delhi,Expense,ae151182-e02a-4e8b-a9f2-95c6a11008c2,82128be2-5fe0-4277-835c-29b10085775a,397468.38,INR,06:55:15,Wednesday
2024-03-17,Health,15886.13,Credit Card,Amazon,Ahmedabad,Expense,596180fa-3bdb-4737-bf6d-a2eeda399708,c963af16-b077-47a6-90c0-29396925eaf6,132224.87,INR,16:32:14,Thursday
2023-02-02,Entertainment,46803.82,UPI,Amazon,Delhi,Income,baf0e550-ada2-4ae6-97d2-399f4fc59fa6,7d4fe993-8f0b-4071-a471-f41f139c4110,435800.12,INR,05:56:51,Friday
2021-09-11,Entertainment,21619.31,Net Banking,Swiggy,Bengaluru,Income,9527c1b9-31b5-4b46-bb2b-f758870fa374,2bb51c64-bfbc-40e7-b67a-9e3b4f4c0d7e,498707.42,INR,06:06:30,Friday
2022-04-06,Transportation,37066.9,UPI,Uber,Kolkata,Income,c360a5af-332e-48b7-bf82-3fe10b6e8801,c0ba32ff-35b0-4e80-ab20-327fd14282b4,383583.47,INR,19:24:31,Saturday
2020-02-14,Groceries,6014.57,Net Banking,Amazon,Kolkata,Income,bc9fb75b-459e-4248-98ea-7e60c051e449,e3fe2396-738f-4361-b136-2b62a5fb24bf,60704.21,INR,06:47:12,Sunday
2024-03-17,Entertainment,23620.32,Credit Card,Reliance Fresh,Hyderabad,Income,498239c5-93a5-4169-b08d-f744cc2138c5,a5346f66-c05c-41b3-b735-72ca4f94a401,293095.52,INR,14:35:35,Tuesday
2024-04-18,Education,31582.32,Cash,Big Bazaar,Delhi,Expense,1ee2a7c8-1ee6-422d-b69a-dfd03ec1dcf3,8a666387-cc9c-4dc6-a2d7-8e22dedfc500,285166.46,INR,07:42:21,Wednesday
2022-04-09,Dining,19582.75,Credit Card,Amazon,Mumbai,Income,bfd320e0-29e7-4f90-afe8-5c5050b601f6,e95cefe8-1a47-4386-ab53-86ddbbdce3c6,296326.31,INR,07:05:33,Friday
2022-08-30,Dining,42336.11,Debit Card,Uber,Kolkata,Income,b47b74a0-3587-4ca1-a7c8-f602659a75c1,5880dca5-9569-4b3a-8f16-a0cb6bb53348,479728.93,INR,18:22:12,Tuesday
2020-01-05,Transportation,14731.1,UPI,Zomato,Delhi,Expense,6597ab02-ca9b-4872-8dfb-0fae19afcdd0,5751c1c7-b5c6-48ef-a762-5ca62d105448,206677.59,INR,14:18:01,Wednesday
2021-11-21,Transportation,33404.75,Cash,Big Bazaar,Mumbai,Income,b194539b-1a80-436e-bfe3-d9d2084a390b,fc779626-c77a-4e56-9fa5-4674ec28d6a0,51777.07,INR,00:27:40,Sunday
2024-01-23,Utilities,49834.8,Debit Card,Swiggy,Delhi,Expense,41c84305-a32f-49a6-a02f-da4784c47207,1cf303c9-bfff-44b0-a6fc-fb328839035e,345401.86,INR,02:58:32,Thursday
2020-08-09,Education,9599.98,Credit Card,Amazon,Ahmedabad,Expense,9c80e925-b081-4aff-854a-516491891bef,41d3e555-e508-42cc-959e-c100e5a97037,285458.54,INR,08:13:02,Wednesday
2020-04-16,Utilities,6591.32,UPI,Big Bazaar,Bengaluru,Expense,2563f0c0-dfd9-424c-8727-8c66540df8b8,7ee5bb88-9144-4054-abbc-3c04553b22d9,181988.3,INR,09:52:41,Monday
2024-03-17,Utilities,48573.7,Net Banking,Uber,Mumbai,Expense,2acb5647-cf67-4f84-8e2b-93ede25c81fc,0c82a410-0cb8-4915-8d30-c2be5ec9fe7b,436718.79,INR,00:51:38,Friday
2024-02-11,Transportation,28566.54,Net Banking,Flipkart,Bengaluru,Expense,1220ed05-43f3-4955-8343-37262c409744,5e10b02f-3a1d-4beb-b9ed-b6381b41d014,69206.52,INR,07:43:58,Thursday
2021-01-29,Education,20509.07,Net Banking,BookMyShow,Bengaluru,Expense,a3572992-d373-4f02-8195-460aae7078e1,3a5e5fea-17f2-46cc-bd58-39a56c084351,88414.65,INR,05:10:19,Thursday
2021-10-15,Shopping,7054.31,Net Banking,Swiggy,Kolkata,Expense,1a13a953-ebd9-4538-9a51-951a200d4106,cd971e60-6ed3-4b09-b26a-2675c43ab940,278612.36,INR,08:46:25,Friday
2022-05-19,Groceries,47846.63,Credit Card,Flipkart,Ahmedabad,Income,ed95b072-10d7-4a4d-96ae-70a29757594b,6aa9d503-57c9-429b-bd4c-f410701efa5a,305035.72,INR,14:22:08,Saturday
2020-11-24,Health,226.79,UPI,Amazon,Hyderabad,Income,8328b508-7b1a-43b2-977f-416e7dcb7276,0f2a1cad-4288-4559-842e-e5ce59f7877f,5255.59,INR,19:15:35,Monday
2024-02-17,Dining,3110.01,UPI,Reliance Fresh,Pune,Income,b3f2941e-39a1-4db8-a4aa-2481566b2b8f,74e83373-7bbc-4ea0-8b64-6eb1db2707e4,371140.03,INR,11:04:00,Thursday
2023-05-16,Dining,27580.58,UPI,Amazon,Mumbai,Expense,29932c1a-7244-4609-8ea5-6ab7ee1156cd,1cadb538-380d-4169-a280-e67423b6f850,286373.05,INR,04:46:36,Wednesday
2020-01-18,Entertainment,48773.12,UPI,Zomato,Ahmedabad,Expense,5045cd12-4a41-470a-8dd8-38a9627a1f47,6becfeda-c876-4a6b-b057-012ea5f0513a,324719.99,INR,11:43:06,Friday
2020-12-29,Education,37425.57,UPI,Uber,Chennai,Expense,9bdba1da-d6d3-4122-8dbc-ec4bca87cb33,0e77c99d-83f8-4b7d-87af-547325db3011,205812.54,INR,00:47:43,Monday
2023-05-04,Education,12954.35,Cash,Uber,Hyderabad,Income,77695813-1d2f-4318-bea1-662c56f48e8b,164728f9-7908-490c-8feb-3b64072b3913,237072.99,INR,03:24:22,Friday
2022-03-15,Health,24101.82,Cash,Big Bazaar,Kolkata,Income,cc1cb4f1-f8e1-4f1a-83bf-5dfb966e9807,38c02c47-71cf-40bb-b013-b243d39bed1e,201586.83,INR,01:31:22,Monday
2023-12-09,Utilities,48297.03,Debit Card,Big Bazaar,Pune,Expense,9d5f96f7-02f8-4419-b1c2-451f72c9db16,a98a55fb-11ca-4d82-84ca-808d77e5e079,368298.42,INR,04:28:58,Thursday
2022-04-15,Transportation,1232.21,Debit Card,Swiggy,Chennai,Income,2aebd160-219e-445a-875a-0f46d0615f71,60af0ff7-548d-4452-b012-033af2bb4782,177918.63,INR,04:35:10,Sunday
